id,name,brewery_type,address_1,address_2,address_3,city,state_province,postal_code,country,phone,website_url,longitude,latitude
cc1c18dc-77d7-4ca5-b3b7-8180f77feecd,Aloha Beer Co,brewpub,700 Queen St,,,Honolulu,Hawaii,96813-5110,United States,8085441605,http://www.alohabeer.com,-157.857248,21.301249
bf244193-89cd-4321-906c-abda26f7199d,Beer Lab HI - Beretania,micro,1318 S Beretania St,,,Honolulu,Hawaii,96814-1512,United States,8088880500,https://www.beerlabhi.com/beretania,-157.84062241752648,21.30116077361267
,Beer Lab HI - Puck's Alley,brewpub,2600 S King St #107,,,Honolulu,Hawaii,96826-3266,United States,8087440253,https://www.beerlabhi.com/pucks,-157.82140526170522,21.292193299946618
,Beer Lab HI - Pearlridge,brewpub,98-1005 Moanalua Rd #884,,,Aiea,Hawaii,96701-4700,United States,8087620027,https://www.beerlabhi.com/pearlridge,-157.93993050588142,21.38308577681195
d2699492-6d8c-492d-a52d-e71342e717ca,Big Island Brewhaus,brewpub,64-1066 Mamalahoa Hwy Unit 5,,,Kamuela,Hawaii,96743-7309,United States,8088871717,http://www.bigislandbrewhaus.com,-155.661471,20.025552
abba7334-109f-4923-89de-c3ba7d83aad1,Gordon Biersch Brewery Restaurant - Honolulu,closed,1 Aloha Tower Dr Ste 1123,,,Honolulu,Hawaii,96813-4815,United States,8085994877,http://www.gordonbiersch.com/restaurant,-157.86622,21.306704
5fe91dd7-0dac-41d0-aac9-7c2fd664a929,Hana Koa Brewing Company,brewpub,962 Kawaiahao St,,,Honolulu,Hawaii,96814-3303,United States,8085912337,http://www.hanakoabrewing.com,-157.852894,21.297494
6244855f-97dd-487a-bb90-348b8c3b26f5,Hawaii Nui Brewing,closed,275 E Kawili St,,,Hilo,Hawaii,96720-5074,United States,8089348211,http://www.hawaiinuibrewing.com,-155.0697885,19.70587596
ad2d6466-b1a2-45f2-9782-67b1f3b8bfdb,Hilo Brewing Co,micro,275 E Kawili St,,,Hilo,Hawaii,96720-5074,United States,8089348211,https://hilobrewingco.com,-155.0697885,19.70587596
ad3d52fd-8b41-48f9-82a2-168aeb548402,Home of the Brave Brewing Company,closed,909 Waimanu St,,,Honolulu,Hawaii,96814-3309,United States,8083968112,http://www.hotbbc.com,-157.8535966,21.29875689
31963341-be39-4151-bac5-f69af74f3469,Honolulu BeerWorks,brewpub,328 Cooke St,,,Honolulu,Hawaii,96813-5531,United States,8085892337,http://www.honolulubeerworks.com,-157.860634,21.29690603
f042a269-ee40-4b80-8bdf-dda3af3d37b2,Inu Island Ales,micro,46-147 Kahuhipa St STE E,,,Kaneohe,Hawaii,96744,United States,4088888586,http://www.inuislandales.com,-157.805414,21.416279
581746ff-1964-4836-8176-966bf9cd3bd7,Kauai Beer Company,brewpub,4265 Rice St,,,Lihue,Hawaii,96766-1330,United States,8082452337,http://www.kauaibeer.com,-159.3647876,21.9722854
,Kauai Island Brewery - Koloa Village,taproom,5460 Koloa Rd Ste I-102,,,Koloa,Hawaii,96756-9421,United States,8083207979,https://kauaiislandbrewing.com/koloa-village,-159.46375881750993,21.904193100925525
